0.00 Hz | Z: -4.55 Magnitude: 2325.96
41.02 Hz | Z: -4.55 Magnitude: 0.17
41.99 Hz | Z: -4.54 Magnitude: 0.02
42.97 Hz | Z: -4.54 Magnitude: 0.04
43.95 Hz | Z: -4.54 Magnitude: 0.14
44.92 Hz | Z: -4.54 Magnitude: 0.25
45.90 Hz | Z: -4.54 Magnitude: 0.05
46.88 Hz | Z: -4.54 Magnitude: 0.05
47.85 Hz | Z: -4.54 Magnitude: 0.02
48.83 Hz | Z: -4.54 Magnitude: 0.15
49.80 Hz | Z: -4.54 Magnitude: 0.16
50.78 Hz | Z: -4.54 Magnitude: 0.06
51.76 Hz | Z: -4.54 Magnitude: 0.12
52.73 Hz | Z: -4.54 Magnitude: 0.08
53.71 Hz | Z: -4.54 Magnitude: 0.09
54.69 Hz | Z: -4.54 Magnitude: 0.09
55.66 Hz | Z: -4.54 Magnitude: 0.04
56.64 Hz | Z: -4.54 Magnitude: 0.01
57.62 Hz | Z: -4.54 Magnitude: 0.04
58.59 Hz | Z: -4.54 Magnitude: 0.05
59.57 Hz | Z: -4.54 Magnitude: 0.03
60.55 Hz | Z: -4.54 Magnitude: 0.08
61.52 Hz | Z: -4.55 Magnitude: 0.07
62.50 Hz | Z: -4.55 Magnitude: 0.12
63.48 Hz | Z: -4.55 Magnitude: 0.08
64.45 Hz | Z: -4.54 Magnitude: 0.09
65.43 Hz | Z: -4.54 Magnitude: 0.03
66.41 Hz | Z: -4.55 Magnitude: 0.02
67.38 Hz | Z: -4.55 Magnitude: 0.04
68.36 Hz | Z: -4.56 Magnitude: 0.10
69.34 Hz | Z: -4.56 Magnitude: 0.03
70.31 Hz | Z: -4.56 Magnitude: 0.01
71.29 Hz | Z: -4.55 Magnitude: 0.03
72.27 Hz | Z: -4.55 Magnitude: 0.11
73.24 Hz | Z: -4.55 Magnitude: 0.03
74.22 Hz | Z: -4.55 Magnitude: 0.08
75.20 Hz | Z: -4.55 Magnitude: 0.10
76.17 Hz | Z: -4.55 Magnitude: 0.05
77.15 Hz | Z: -4.54 Magnitude: 0.05
78.12 Hz | Z: -4.54 Magnitude: 0.07
79.10 Hz | Z: -4.54 Magnitude: 0.07
80.08 Hz | Z: -4.54 Magnitude: 0.01
81.05 Hz | Z: -4.54 Magnitude: 0.03
82.03 Hz | Z: -4.54 Magnitude: 0.02
83.01 Hz | Z: -4.53 Magnitude: 0.03
83.98 Hz | Z: -4.53 Magnitude: 0.08
84.96 Hz | Z: -4.53 Magnitude: 0.05
85.94 Hz | Z: -4.53 Magnitude: 0.13
86.91 Hz | Z: -4.54 Magnitude: 0.09
87.89 Hz | Z: -4.53 Magnitude: 0.03
88.87 Hz | Z: -4.53 Magnitude: 0.07
89.84 Hz | Z: -4.54 Magnitude: 0.04
90.82 Hz | Z: -4.54 Magnitude: 0.02
91.80 Hz | Z: -4.54 Magnitude: 0.04
92.77 Hz | Z: -4.55 Magnitude: 0.04
93.75 Hz | Z: -4.55 Magnitude: 0.02
94.73 Hz | Z: -4.55 Magnitude: 0.07
95.70 Hz | Z: -4.55 Magnitude: 0.02
96.68 Hz | Z: -4.55 Magnitude: 0.07
97.66 Hz | Z: -4.55 Magnitude: 0.08
98.63 Hz | Z: -4.55 Magnitude: 0.06
99.61 Hz | Z: -4.54 Magnitude: 0.04
100.59 Hz | Z: -4.54 Magnitude: 0.03
101.56 Hz | Z: -4.54 Magnitude: 0.02
102.54 Hz | Z: -4.53 Magnitude: 0.04
103.52 Hz | Z: -4.53 Magnitude: 0.07
104.49 Hz | Z: -4.53 Magnitude: 0.01
105.47 Hz | Z: -4.53 Magnitude: 0.03
106.45 Hz | Z: -4.53 Magnitude: 0.01
107.42 Hz | Z: -4.54 Magnitude: 0.02
108.40 Hz | Z: -4.54 Magnitude: 0.02
109.37 Hz | Z: -4.54 Magnitude: 0.03
110.35 Hz | Z: -4.55 Magnitude: 0.03
111.33 Hz | Z: -4.55 Magnitude: 0.06
112.30 Hz | Z: -4.55 Magnitude: 0.03
113.28 Hz | Z: -4.55 Magnitude: 0.07
114.26 Hz | Z: -4.55 Magnitude: 0.03
115.23 Hz | Z: -4.55 Magnitude: 0.08
116.21 Hz | Z: -4.55 Magnitude: 0.05
117.19 Hz | Z: -4.54 Magnitude: 0.03
118.16 Hz | Z: -4.54 Magnitude: 0.04
119.14 Hz | Z: -4.54 Magnitude: 0.05
120.12 Hz | Z: -4.54 Magnitude: 0.04
121.09 Hz | Z: -4.54 Magnitude: 0.02
122.07 Hz | Z: -4.54 Magnitude: 0.03
123.05 Hz | Z: -4.54 Magnitude: 0.02
124.02 Hz | Z: -4.54 Magnitude: 0.02
125.00 Hz | Z: -4.55 Magnitude: 0.05
125.98 Hz | Z: -4.55 Magnitude: 0.01
126.95 Hz | Z: -4.54 Magnitude: 0.04
127.93 Hz | Z: -4.54 Magnitude: 0.02
128.91 Hz | Z: -4.55 Magnitude: 0.05
129.88 Hz | Z: -4.55 Magnitude: 0.00
130.86 Hz | Z: -4.54 Magnitude: 0.02
131.84 Hz | Z: -4.55 Magnitude: 0.01
132.81 Hz | Z: -4.54 Magnitude: 0.02
133.79 Hz | Z: -4.54 Magnitude: 0.02
134.77 Hz | Z: -4.54 Magnitude: 0.06
135.74 Hz | Z: -4.54 Magnitude: 0.02
136.72 Hz | Z: -4.54 Magnitude: 0.02
137.70 Hz | Z: -4.54 Magnitude: 0.02
138.67 Hz | Z: -4.54 Magnitude: 0.03
139.65 Hz | Z: -4.54 Magnitude: 0.04
140.62 Hz | Z: -4.54 Magnitude: 0.03
141.60 Hz | Z: -4.54 Magnitude: 0.02
142.58 Hz | Z: -4.55 Magnitude: 0.03
143.55 Hz | Z: -4.55 Magnitude: 0.01
144.53 Hz | Z: -4.55 Magnitude: 0.03
145.51 Hz | Z: -4.55 Magnitude: 0.03
146.48 Hz | Z: -4.55 Magnitude: 0.01
147.46 Hz | Z: -4.55 Magnitude: 0.03
148.44 Hz | Z: -4.55 Magnitude: 0.01
149.41 Hz | Z: -4.54 Magnitude: 0.02
150.39 Hz | Z: -4.54 Magnitude: 0.01
151.37 Hz | Z: -4.54 Magnitude: 0.01
152.34 Hz | Z: -4.54 Magnitude: 0.02
153.32 Hz | Z: -4.54 Magnitude: 0.02
154.30 Hz | Z: -4.55 Magnitude: 0.04
155.27 Hz | Z: -4.55 Magnitude: 0.01
156.25 Hz | Z: -4.55 Magnitude: 0.03
157.23 Hz | Z: -4.55 Magnitude: 0.02
158.20 Hz | Z: -4.55 Magnitude: 0.02
159.18 Hz | Z: -4.55 Magnitude: 0.03
160.16 Hz | Z: -4.55 Magnitude: 0.02
161.13 Hz | Z: -4.54 Magnitude: 0.04
162.11 Hz | Z: -4.54 Magnitude: 0.02
163.09 Hz | Z: -4.54 Magnitude: 0.04
164.06 Hz | Z: -4.54 Magnitude: 0.01
165.04 Hz | Z: -4.54 Magnitude: 0.02
166.02 Hz | Z: -4.54 Magnitude: 0.03
166.99 Hz | Z: -4.54 Magnitude: 0.06
167.97 Hz | Z: -4.54 Magnitude: 0.02
168.95 Hz | Z: -4.54 Magnitude: 0.02
169.92 Hz | Z: -4.54 Magnitude: 0.04
170.90 Hz | Z: -4.54 Magnitude: 0.02
171.87 Hz | Z: -4.54 Magnitude: 0.01
172.85 Hz | Z: -4.54 Magnitude: 0.04
173.83 Hz | Z: -4.54 Magnitude: 0.03
174.80 Hz | Z: -4.54 Magnitude: 0.03
175.78 Hz | Z: -4.54 Magnitude: 0.02
176.76 Hz | Z: -4.54 Magnitude: 0.03
177.73 Hz | Z: -4.54 Magnitude: 0.04
178.71 Hz | Z: -4.54 Magnitude: 0.01
179.69 Hz | Z: -4.54 Magnitude: 0.02
180.66 Hz | Z: -4.54 Magnitude: 0.02
181.64 Hz | Z: -4.54 Magnitude: 0.02
182.62 Hz | Z: -4.54 Magnitude: 0.02
183.59 Hz | Z: -4.54 Magnitude: 0.06
184.57 Hz | Z: -4.54 Magnitude: 0.04
185.55 Hz | Z: -4.55 Magnitude: 0.03
186.52 Hz | Z: -4.55 Magnitude: 0.01
187.50 Hz | Z: -4.54 Magnitude: 0.02
188.48 Hz | Z: -4.55 Magnitude: 0.02
189.45 Hz | Z: -4.55 Magnitude: 0.04
190.43 Hz | Z: -4.55 Magnitude: 0.05
191.41 Hz | Z: -4.56 Magnitude: 0.02
192.38 Hz | Z: -4.55 Magnitude: 0.04
193.36 Hz | Z: -4.55 Magnitude: 0.03
194.34 Hz | Z: -4.55 Magnitude: 0.04
195.31 Hz | Z: -4.54 Magnitude: 0.07
196.29 Hz | Z: -4.54 Magnitude: 0.03
197.27 Hz | Z: -4.54 Magnitude: 0.01
198.24 Hz | Z: -4.54 Magnitude: 0.01
199.22 Hz | Z: -4.54 Magnitude: 0.01
200.20 Hz | Z: -4.53 Magnitude: 0.02
201.17 Hz | Z: -4.53 Magnitude: 0.03
202.15 Hz | Z: -4.53 Magnitude: 0.03
203.12 Hz | Z: -4.53 Magnitude: 0.03
204.10 Hz | Z: -4.53 Magnitude: 0.01
205.08 Hz | Z: -4.53 Magnitude: 0.01
206.05 Hz | Z: -4.53 Magnitude: 0.03
207.03 Hz | Z: -4.54 Magnitude: 0.04
208.01 Hz | Z: -4.54 Magnitude: 0.02
208.98 Hz | Z: -4.54 Magnitude: 0.01
209.96 Hz | Z: -4.54 Magnitude: 0.01
210.94 Hz | Z: -4.53 Magnitude: 0.01
211.91 Hz | Z: -4.53 Magnitude: 0.02
212.89 Hz | Z: -4.53 Magnitude: 0.01
213.87 Hz | Z: -4.53 Magnitude: 0.02
214.84 Hz | Z: -4.53 Magnitude: 0.02
215.82 Hz | Z: -4.53 Magnitude: 0.05
216.80 Hz | Z: -4.53 Magnitude: 0.03
217.77 Hz | Z: -4.54 Magnitude: 0.02
218.75 Hz | Z: -4.54 Magnitude: 0.01
219.73 Hz | Z: -4.54 Magnitude: 0.03
220.70 Hz | Z: -4.54 Magnitude: 0.01
221.68 Hz | Z: -4.54 Magnitude: 0.02
222.66 Hz | Z: -4.54 Magnitude: 0.02
223.63 Hz | Z: -4.54 Magnitude: 0.01
224.61 Hz | Z: -4.55 Magnitude: 0.01
225.59 Hz | Z: -4.55 Magnitude: 0.03
226.56 Hz | Z: -4.55 Magnitude: 0.02
227.54 Hz | Z: -4.55 Magnitude: 0.02
228.52 Hz | Z: -4.55 Magnitude: 0.03
229.49 Hz | Z: -4.55 Magnitude: 0.04
230.47 Hz | Z: -4.55 Magnitude: 0.01
231.45 Hz | Z: -4.56 Magnitude: 0.01
232.42 Hz | Z: -4.55 Magnitude: 0.02
233.40 Hz | Z: -4.56 Magnitude: 0.01
234.37 Hz | Z: -4.56 Magnitude: 0.02
235.35 Hz | Z: -4.55 Magnitude: 0.03
236.33 Hz | Z: -4.56 Magnitude: 0.02
237.30 Hz | Z: -4.55 Magnitude: 0.01
238.28 Hz | Z: -4.55 Magnitude: 0.03
239.26 Hz | Z: -4.55 Magnitude: 0.05
240.23 Hz | Z: -4.55 Magnitude: 0.04
241.21 Hz | Z: -4.55 Magnitude: 0.01
242.19 Hz | Z: -4.55 Magnitude: 0.03
243.16 Hz | Z: -4.55 Magnitude: 0.01
244.14 Hz | Z: -4.55 Magnitude: 0.03
245.12 Hz | Z: -4.55 Magnitude: 0.02
246.09 Hz | Z: -4.55 Magnitude: 0.01
247.07 Hz | Z: -4.55 Magnitude: 0.01
248.05 Hz | Z: -4.55 Magnitude: 0.02
249.02 Hz | Z: -4.55 Magnitude: 0.02
Peak: 5.86
Loop: 11
0.00 Hz | Z: -4.53 Magnitude: 2324.09
0.98 Hz | Z: -4.53 Magnitude: 0.31
1.95 Hz | Z: -4.53 Magnitude: 0.30
2.93 Hz | Z: -4.53 Magnitude: 0.99
3.91 Hz | Z: -4.53 Magnitude: 1.57
4.88 Hz | Z: -4.54 Magnitude: 0.35
5.86 Hz | Z: -4.54 Magnitude: 0.50
6.84 Hz | Z: -4.54 Magnitude: 0.40
7.81 Hz | Z: -4.54 Magnitude: 0.72
8.79 Hz | Z: -4.54 Magnitude: 0.47
9.77 Hz | Z: -4.54 Magnitude: 0.33
10.74 Hz | Z: -4.54 Magnitude: 0.45
11.72 Hz | Z: -4.54 Magnitude: 0.37
12.70 Hz | Z: -4.54 Magnitude: 0.09
13.67 Hz | Z: -4.54 Magnitude: 0.18
14.65 Hz | Z: -4.54 Magnitude: 0.06
15.63 Hz | Z: -4.54 Magnitude: 0.51
16.60 Hz | Z: -4.54 Magnitude: 0.50
17.58 Hz | Z: -4.54 Magnitude: 0.26
18.55 Hz | Z: -4.55 Magnitude: 0.15
19.53 Hz | Z: -4.55 Magnitude: 0.21
20.51 Hz | Z: -4.54 Magnitude: 0.20
21.48 Hz | Z: -4.54 Magnitude: 0.12
22.46 Hz | Z: -4.54 Magnitude: 0.08
23.44 Hz | Z: -4.54 Magnitude: 0.29
24.41 Hz | Z: -4.54 Magnitude: 0.20
25.39 Hz | Z: -4.55 Magnitude: 0.26
26.37 Hz | Z: -4.55 Magnitude: 0.12
27.34 Hz | Z: -4.55 Magnitude: 0.24
28.32 Hz | Z: -4.55 Magnitude: 0.16
29.30 Hz | Z: -4.54 Magnitude: 0.18
30.27 Hz | Z: -4.54 Magnitude: 0.35
31.25 Hz | Z: -4.54 Magnitude: 0.11
32.23 Hz | Z: -4.54 Magnitude: 0.21
33.20 Hz | Z: -4.54 Magnitude: 0.04
34.18 Hz | Z: -4.54 Magnitude: 0.23
35.16 Hz | Z: -4.53 Magnitude: 0.05
36.13 Hz | Z: -4.53 Magnitude: 0.22
37.11 Hz | Z: -4.54 Magnitude: 0.10
38.09 Hz | Z: -4.54 Magnitude: 0.29
39.06 Hz | Z: -4.54 Magnitude: 0.01
40.04 Hz | Z: -4.54 Magnitude: 0.13
41.02 Hz | Z: -4.54 Magnitude: 0.10
41.99 Hz | Z: -4.54 Magnitude: 0.13
42.97 Hz | Z: -4.54 Magnitude: 0.16
43.95 Hz | Z: -4.53 Magnitude: 0.13
44.92 Hz | Z: -4.53 Magnitude: 0.15
45.90 Hz | Z: -4.53 Magnitude: 0.24
46.88 Hz | Z: -4.53 Magnitude: 0.05
47.85 Hz | Z: -4.53 Magnitude: 0.01
48.83 Hz | Z: -4.53 Magnitude: 0.03
49.80 Hz | Z: -4.53 Magnitude: 0.12
50.78 Hz | Z: -4.53 Magnitude: 0.06
51.76 Hz | Z: -4.54 Magnitude: 0.18
52.73 Hz | Z: -4.54 Magnitude: 0.10
53.71 Hz | Z: -4.54 Magnitude: 0.06
54.69 Hz | Z: -4.54 Magnitude: 0.08
55.66 Hz | Z: -4.54 Magnitude: 0.10
56.64 Hz | Z: -4.54 Magnitude: 0.05
57.62 Hz | Z: -4.54 Magnitude: 0.14
58.59 Hz | Z: -4.54 Magnitude: 0.02
59.57 Hz | Z: -4.55 Magnitude: 0.19
60.55 Hz | Z: -4.54 Magnitude: 0.04
61.52 Hz | Z: -4.55 Magnitude: 0.03
62.50 Hz | Z: -4.55 Magnitude: 0.06
63.48 Hz | Z: -4.55 Magnitude: 0.08
64.45 Hz | Z: -4.55 Magnitude: 0.12
65.43 Hz | Z: -4.55 Magnitude: 0.05
66.41 Hz | Z: -4.55 Magnitude: 0.08
67.38 Hz | Z: -4.54 Magnitude: 0.09
68.36 Hz | Z: -4.55 Magnitude: 0.13
69.34 Hz | Z: -4.55 Magnitude: 0.08
70.31 Hz | Z: -4.55 Magnitude: 0.11
71.29 Hz | Z: -4.55 Magnitude: 0.04
72.27 Hz | Z: -4.55 Magnitude: 0.03
73.24 Hz | Z: -4.55 Magnitude: 0.02
74.22 Hz | Z: -4.55 Magnitude: 0.07
75.20 Hz | Z: -4.55 Magnitude: 0.02
76.17 Hz | Z: -4.55 Magnitude: 0.05
77.15 Hz | Z: -4.55 Magnitude: 0.07
78.12 Hz | Z: -4.54 Magnitude: 0.09
79.10 Hz | Z: -4.54 Magnitude: 0.06
80.08 Hz | Z: -4.55 Magnitude: 0.01
81.05 Hz | Z: -4.55 Magnitude: 0.03
82.03 Hz | Z: -4.55 Magnitude: 0.05
83.01 Hz | Z: -4.55 Magnitude: 0.01
83.98 Hz | Z: -4.55 Magnitude: 0.09
84.96 Hz | Z: -4.55 Magnitude: 0.10
85.94 Hz | Z: -4.55 Magnitude: 0.06
86.91 Hz | Z: -4.55 Magnitude: 0.11
87.89 Hz | Z: -4.55 Magnitude: 0.05
88.87 Hz | Z: -4.55 Magnitude: 0.08
89.84 Hz | Z: -4.55 Magnitude: 0.04
90.82 Hz | Z: -4.55 Magnitude: 0.09
91.80 Hz | Z: -4.54 Magnitude: 0.03
92.77 Hz | Z: -4.55 Magnitude: 0.07
93.75 Hz | Z: -4.55 Magnitude: 0.05
94.73 Hz | Z: -4.54 Magnitude: 0.03
95.70 Hz | Z: -4.54 Magnitude: 0.07
96.68 Hz | Z: -4.54 Magnitude: 0.06
97.66 Hz | Z: -4.55 Magnitude: 0.10
98.63 Hz | Z: -4.54 Magnitude: 0.05
99.61 Hz | Z: -4.54 Magnitude: 0.08
100.59 Hz | Z: -4.54 Magnitude: 0.08
101.56 Hz | Z: -4.54 Magnitude: 0.02
102.54 Hz | Z: -4.54 Magnitude: 0.05
103.52 Hz | Z: -4.54 Magnitude: 0.06
104.49 Hz | Z: -4.55 Magnitude: 0.04
105.47 Hz | Z: -4.54 Magnitude: 0.10
106.45 Hz | Z: -4.54 Magnitude: 0.04
107.42 Hz | Z: -4.54 Magnitude: 0.04
108.40 Hz | Z: -4.53 Magnitude: 0.03
109.37 Hz | Z: -4.53 Magnitude: 0.01
110.35 Hz | Z: -4.54 Magnitude: 0.02
111.33 Hz | Z: -4.54 Magnitude: 0.05
112.30 Hz | Z: -4.54 Magnitude: 0.03
113.28 Hz | Z: -4.54 Magnitude: 0.02
114.26 Hz | Z: -4.54 Magnitude: 0.06
115.23 Hz | Z: -4.54 Magnitude: 0.01
116.21 Hz | Z: -4.54 Magnitude: 0.04
117.19 Hz | Z: -4.54 Magnitude: 0.09
118.16 Hz | Z: -4.54 Magnitude: 0.02
119.14 Hz | Z: -4.54 Magnitude: 0.02
120.12 Hz | Z: -4.54 Magnitude: 0.04
121.09 Hz | Z: -4.54 Magnitude: 0.05
122.07 Hz | Z: -4.54 Magnitude: 0.02
123.05 Hz | Z: -4.54 Magnitude: 0.02
124.02 Hz | Z: -4.54 Magnitude: 0.01
125.00 Hz | Z: -4.54 Magnitude: 0.04
125.98 Hz | Z: -4.54 Magnitude: 0.03
126.95 Hz | Z: -4.54 Magnitude: 0.02
127.93 Hz | Z: -4.54 Magnitude: 0.06
128.91 Hz | Z: -4.54 Magnitude: 0.01
129.88 Hz | Z: -4.54 Magnitude: 0.05
130.86 Hz | Z: -4.54 Magnitude: 0.03
131.84 Hz | Z: -4.54 Magnitude: 0.03
132.81 Hz | Z: -4.53 Magnitude: 0.02
133.79 Hz | Z: -4.53 Magnitude: 0.02
134.77 Hz | Z: -4.53 Magnitude: 0.03
135.74 Hz | Z: -4.53 Magnitude: 0.06
136.72 Hz | Z: -4.53 Magnitude: 0.02
137.70 Hz | Z: -4.53 Magnitude: 0.02
138.67 Hz | Z: -4.54 Magnitude: 0.08
139.65 Hz | Z: -4.54 Magnitude: 0.05
140.62 Hz | Z: -4.54 Magnitude: 0.02
141.60 Hz | Z: -4.53 Magnitude: 0.05
142.58 Hz | Z: -4.53 Magnitude: 0.05
143.55 Hz | Z: -4.53 Magnitude: 0.05
144.53 Hz | Z: -4.53 Magnitude: 0.04
145.51 Hz | Z: -4.53 Magnitude: 0.01
146.48 Hz | Z: -4.53 Magnitude: 0.02
147.46 Hz | Z: -4.53 Magnitude: 0.04
148.44 Hz | Z: -4.53 Magnitude: 0.01
149.41 Hz | Z: -4.53 Magnitude: 0.01
150.39 Hz | Z: -4.54 Magnitude: 0.05
151.37 Hz | Z: -4.53 Magnitude: 0.02
152.34 Hz | Z: -4.53 Magnitude: 0.03
153.32 Hz | Z: -4.53 Magnitude: 0.02
154.30 Hz | Z: -4.53 Magnitude: 0.02
155.27 Hz | Z: -4.53 Magnitude: 0.03
156.25 Hz | Z: -4.54 Magnitude: 0.07
157.23 Hz | Z: -4.53 Magnitude: 0.03
158.20 Hz | Z: -4.53 Magnitude: 0.04
159.18 Hz | Z: -4.53 Magnitude: 0.03
160.16 Hz | Z: -4.52 Magnitude: 0.01
161.13 Hz | Z: -4.53 Magnitude: 0.02
162.11 Hz | Z: -4.52 Magnitude: 0.03
163.09 Hz | Z: -4.52 Magnitude: 0.01
164.06 Hz | Z: -4.53 Magnitude: 0.02
165.04 Hz | Z: -4.53 Magnitude: 0.04
166.02 Hz | Z: -4.53 Magnitude: 0.01
166.99 Hz | Z: -4.53 Magnitude: 0.04
167.97 Hz | Z: -4.53 Magnitude: 0.03
168.95 Hz | Z: -4.53 Magnitude: 0.03
169.92 Hz | Z: -4.53 Magnitude: 0.03
170.90 Hz | Z: -4.53 Magnitude: 0.04
171.87 Hz | Z: -4.53 Magnitude: 0.04
172.85 Hz | Z: -4.53 Magnitude: 0.03
173.83 Hz | Z: -4.53 Magnitude: 0.02
174.80 Hz | Z: -4.52 Magnitude: 0.02
175.78 Hz | Z: -4.53 Magnitude: 0.04
176.76 Hz | Z: -4.53 Magnitude: 0.04
177.73 Hz | Z: -4.53 Magnitude: 0.01
178.71 Hz | Z: -4.54 Magnitude: 0.01
179.69 Hz | Z: -4.54 Magnitude: 0.05
180.66 Hz | Z: -4.54 Magnitude: 0.02
181.64 Hz | Z: -4.54 Magnitude: 0.06
182.62 Hz | Z: -4.54 Magnitude: 0.00
183.59 Hz | Z: -4.54 Magnitude: 0.02
184.57 Hz | Z: -4.54 Magnitude: 0.01
185.55 Hz | Z: -4.54 Magnitude: 0.06
186.52 Hz | Z: -4.54 Magnitude: 0.01
187.50 Hz | Z: -4.54 Magnitude: 0.04
188.48 Hz | Z: -4.55 Magnitude: 0.02
189.45 Hz | Z: -4.55 Magnitude: 0.05
190.43 Hz | Z: -4.55 Magnitude: 0.06
191.41 Hz | Z: -4.54 Magnitude: 0.04
192.38 Hz | Z: -4.54 Magnitude: 0.03
193.36 Hz | Z: -4.54 Magnitude: 0.05
194.34 Hz | Z: -4.55 Magnitude: 0.01
195.31 Hz | Z: -4.55 Magnitude: 0.02
196.29 Hz | Z: -4.54 Magnitude: 0.01
197.27 Hz | Z: -4.54 Magnitude: 0.02
198.24 Hz | Z: -4.54 Magnitude: 0.01
199.22 Hz | Z: -4.54 Magnitude: 0.02
200.20 Hz | Z: -4.54 Magnitude: 0.01
201.17 Hz | Z: -4.54 Magnitude: 0.03
202.15 Hz | Z: -4.55 Magnitude: 0.04
203.12 Hz | Z: -4.55 Magnitude: 0.02
204.10 Hz | Z: -4.55 Magnitude: 0.02
205.08 Hz | Z: -4.56 Magnitude: 0.02
206.05 Hz | Z: -4.56 Magnitude: 0.05
207.03 Hz | Z: -4.56 Magnitude: 0.02
208.01 Hz | Z: -4.56 Magnitude: 0.03
208.98 Hz | Z: -4.56 Magnitude: 0.01
209.96 Hz | Z: -4.56 Magnitude: 0.04
210.94 Hz | Z: -4.56 Magnitude: 0.01
211.91 Hz | Z: -4.55 Magnitude: 0.00
212.89 Hz | Z: -4.55 Magnitude: 0.02
213.87 Hz | Z: -4.55 Magnitude: 0.02
214.84 Hz | Z: -4.55 Magnitude: 0.04
215.82 Hz | Z: -4.54 Magnitude: 0.02
216.80 Hz | Z: -4.55 Magnitude: 0.04
217.77 Hz | Z: -4.55 Magnitude: 0.01
218.75 Hz | Z: -4.55 Magnitude: 0.01
219.73 Hz | Z: -4.55 Magnitude: 0.01
220.70 Hz | Z: -4.56 Magnitude: 0.02
221.68 Hz | Z: -4.56 Magnitude: 0.03
222.66 Hz | Z: -4.56 Magnitude: 0.04
223.63 Hz | Z: -4.56 Magnitude: 0.02
224.61 Hz | Z: -4.55 Magnitude: 0.02
225.59 Hz | Z: -4.55 Magnitude: 0.01
226.56 Hz | Z: -4.55 Magnitude: 0.03
227.54 Hz | Z: -4.55 Magnitude: 0.01
228.52 Hz | Z: -4.54 Magnitude: 0.06
229.49 Hz | Z: -4.54 Magnitude: 0.01
230.47 Hz | Z: -4.54 Magnitude: 0.04
231.45 Hz | Z: -4.54 Magnitude: 0.03
232.42 Hz | Z: -4.54 Magnitude: 0.02
233.40 Hz | Z: -4.54 Magnitude: 0.02
234.37 Hz | Z: -4.54 Magnitude: 0.02
235.35 Hz | Z: -4.54 Magnitude: 0.02
236.33 Hz | Z: -4.54 Magnitude: 0.03
237.30 Hz | Z: -4.54 Magnitude: 0.02
238.28 Hz | Z: -4.54 Magnitude: 0.02
239.26 Hz | Z: -4.54 Magnitude: 0.02
240.23 Hz | Z: -4.54 Magnitude: 0.02
241.21 Hz | Z: -4.54 Magnitude: 0.02
242.19 Hz | Z: -4.54 Magnitude: 0.04
243.16 Hz | Z: -4.54 Magnitude: 0.03
244.14 Hz | Z: -4.54 Magnitude: 0.01
245.12 Hz | Z: -4.54 Magnitude: 0.02
246.09 Hz | Z: -4.54 Magnitude: 0.03
247.07 Hz | Z: -4.54 Magnitude: 0.02
248.05 Hz | Z: -4.54 Magnitude: 0.01
249.02 Hz | Z: -4.54 Magnitude: 0.01
Peak: 3.74
Loop: 12
0.00 Hz | Z: -4.54 Magnitude: 2326.08
0.98 Hz | Z: -4.54 Magnitude: 0.45
1.95 Hz | Z: -4.53 Magnitude: 0.31
2.93 Hz | Z: -4.54 Magnitude: 0.32
